name,phone,addr:housenumber,addr:street,addr:city,addr:state,addr:postcode,operator,isced:level,grades,religion,denomination,wikidata,wikipedia,website
Thomson Elementary School,+1 810 591 0911,617,East Clark St,Davison,MI,48423,Davison Community Schools,0,PK;K,,
Eagle's Nest Academy,+1 810 869 6495,5005,Cloverlawn Dr,Flint,MI,48504,Eagle's Nest Academy,0;1;2,K;1;2;3;4;5;6,,
Andrew G. Schmidt Middle School,+1 810 591 7700,3255,Donaldson Dr,Fenton,MI,48430,Fenton Area Public Schools,2,6;7;8,,
FAPS-GEAR UP ACADEMY,+1 810 591 4700,3100,Owen Rd,Fenton,MI,48430,Fenton Area Public Schools,2;3,6;7;8;9;10;11;12,,
Fenton Senior High School,+1 810 591 2600,3200,West Shiawassee Ave,Fenton,MI,48430,Fenton Area Public Schools,3,9;10;11;12,,
North Road Elementary School,+1 810 591 1500,525,North Rd,Fenton,MI,48430,Fenton Area Public Schools,0;1,K;1;2;3;4;5,,
State Road Elementary School,+1 810 591 2400,1161,State Rd,Fenton,MI,48430,Fenton Area Public Schools,0;1,K;1;2;3;4;5,,
Tomek-Eastern Elementary School,+1 810 591 6800,600,4Th St,Fenton,MI,48430,Fenton Area Public Schools,0;1,K;1;2;3;4;5,,
Flex High School of Michigan,+1 810 852 4479,4121,M L King Ave,Flint,MI,48505,Flex High School of Michigan,3,9;10;11;12,,
Flint Cultural Center Academy,+1 810 845 3387,1200,Robert T Longway Blvd,Flint,MI,48503,Flint Cultural Center Academy,0;1,K;1;2;3;4;5,,
Accelerated Learning Academy,+1 810 760 1805,1602,S Averill Ave,Flint,MI,48503,"Flint, School District of the City of",2;3,7;8;9;10;11;12,,
Brownell STEM Academy,+1 810 760 1643,6302,Oxley Dr,Flint,MI,48504,"Flint, School District of the City of",0;1,K;1;2,,
Doyle/Ryder School,+1 810 760 5266,1040,North Saginaw St,Flint,MI,48503,"Flint, School District of the City of",0;1;2,K;1;2;3;4;5;6,,
Durant Tuuri Mott School,+1 810 760 1594,1518,University Ave,Flint,MI,48504,"Flint, School District of the City of",0;1;2,K;1;2;3;4;5;6,,
Eisenhower School,+1 810 760 1607,1235,Pershing St,Flint,MI,48503,"Flint, School District of the City of",0;1;2,K;1;2;3;4;5;6,,
Flint Junior High School,+1 810 760 1780,,G2138 W Carpenter Rd,Flint,MI,48505,"Flint, School District of the City of",2,7;8,,
Freeman School,+1 810 760 1797,4001,Ogema Ave,Flint,MI,48507,"Flint, School District of the City of",0;1;2,K;1;2;3;4;5;6,,
Gateway to College-Mott Community College,+1 810 762 5172,1401,E Court St,Flint,MI,48503,"Flint, School District of the City of",3,9;10;11;12,,
Holmes STEM Academy,+1 810 760 1968,6602,Oxley Dr,Flint,MI,48504,"Flint, School District of the City of",1;2,3;4;5;6,,
Neithercut Elementary School,+1 810 760 1359,2010,Crestbrook Ln,Flint,MI,48507,"Flint, School District of the City of",0;1;2,K;1;2;3;4;5;6,,
Pierce School,+1 810 760 1386,1101,West Vernon Dr,Flint,MI,48503,"Flint, School District of the City of",0;1;2,K;1;2;3;4;5;6,,
Potter School,+1 810 760 1813,2500,North Averill Ave,Flint,MI,48506,"Flint, School District of the City of",0;1;2,K;1;2;3;4;5;6,,
Southwestern Classical Academy,+1 810 760 1400,1420,West 12Th St,Flint,MI,48507,"Flint, School District of the City of",3,9;10;11;12,,
Central Elementary School,+1 810 591 1901,525,Coutant St,Flushing,MI,48433,Flushing Community Schools,1;2,1;2;3;4;5;6,,
Elms Elementary School,+1 810 591 7350,6125,North Elms Rd,Flushing,MI,48433,Flushing Community Schools,1;2,1;2;3;4;5;6,,
Flushing Early Childhood Center,+1 810 591 2326,409,Chamberlain St,Flushing,MI,48433,Flushing Community Schools,0,PK;K,,
Flushing High School,+1 810 591 3770,5039,Deland Rd,Flushing,MI,48433,Flushing Community Schools,2;3,8;9;10;11;12,,,Q5462914,Flushing High School (Michigan),http://www.flushingschools.org/HighSchool.cfm
Flushing Middle School,+1 810 591 2800,8100,Carpenter Rd,Flushing,MI,48433,Flushing Community Schools,2,6;7;8,,
Raider Virtual Academy,+1 810 591 1187,230,Oak St,Flushing,MI,48433,Flushing Community Schools,3,9;10;11;12,,
Seymour Elementary School,+1 810 591 5150,3088,North Seymour Rd,Flushing,MI,48433,Flushing Community Schools,1;2,1;2;3;4;5;6,,
Springview Elementary School,+1 810 591 8550,1233,Springview Dr,Flushing,MI,48433,Flushing Community Schools,1;2,1;2;3;4;5;6,,
Genesee High School,+1 810 591 1450,7347,North Genesee Rd,Genesee,MI,48437,Genesee School District,2;3,7;8;9;10;11;12,,
Haas Elementary School,+1 810 591 2101,7347,North Genesee Rd,Genesee,MI,48437,Genesee School District,0;1;2,K;1;2;3;4;5;6,,
Genesee STEM Academy,+1 810 600 6466,5240,Calkins Road,Flint,MI,48532,Genesee STEM Academy,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11,,
Goodrich High School,+1 810 591 2251,8029,Gale Rd,Goodrich,MI,48438,Goodrich Area Schools,3,9;10;11;12,,
Goodrich Middle School,+1 810 591 4210,7480,Gale Rd,Goodrich,MI,48438,Goodrich Area Schools,2,6;7;8,,
Oaktree Elementary School,+1 810 591 5200,7500,Gale Rd,Goodrich,MI,48438,Goodrich Area Schools,1,2;3;4;5,,
Reid Elementary School,+1 810 591 3455,7501,Seneca St,Goodrich,MI,48438,Goodrich Area Schools,0;1,PK;K;1,,
Grand Blanc Academy,+1 810 953 3140,5135,East Hill Rd,Grand Blanc,MI,48439,Grand Blanc Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Anderson Elementary School,+1 810 591 5829,5290,Leroy St,Grand Blanc,MI,48439,Grand Blanc Community Schools,0;1,PK;K;1,,
Brendel Elementary School,+1 810 591 6106,223,Bush St,Grand Blanc,MI,48439,Grand Blanc Community Schools,0;1,K;1;2;3;4;5,,
Cook Elementary School,+1 810 591 7910,4433,East Cook Rd,Grand Blanc,MI,48439,Grand Blanc Community Schools,0;1,K;1;2,,
Grand Blanc Community High School,+1 810 591 6638,12500,Holly Rd,Grand Blanc,MI,48439,Grand Blanc Community Schools,3,9;10;11;12,,
Grand Blanc Middle School East,+1 810 591 3467,6100,Perry Rd,Grand Blanc,MI,48439,Grand Blanc Community Schools,2,6;7;8,,
Grand Blanc Middle School West,+1 810 591 7311,1515,East Reid Rd,Grand Blanc,MI,48439,Grand Blanc Community Schools,2,6;7;8,,
Indian Hill Elementary School,+1 810 591 4100,11240,Woodbridge Dr,Grand Blanc,MI,48439,Grand Blanc Community Schools,0;1,K;1;2;3;4;5,,
Lillian G. Mason Elementary School,+1 810 591 7840,4455,East Cook Rd,Grand Blanc,MI,48439,Grand Blanc Community Schools,1,3;4;5,,
McGrath Elementary School,+1 810 591 5827,5288,Todd St,Grand Blanc,MI,48439,Grand Blanc Community Schools,1,2;3;4;5,,
Myers Elementary School,+1 810 591 3000,6085,Sun Valley Dr,Grand Blanc,MI,48439,Grand Blanc Community Schools,0;1,K;1;2;3;4;5,,
Perry Innovation Center,+1 810 591 6017,11920,South Saginaw St,Grand Blanc,MI,48439,Grand Blanc Community Schools,1;2,2;3;4;5;6;7;8,,
Perry Pre-Kindergarten,+1 810 591 6077,11920,South Saginaw St,Grand Blanc,MI,48439,Grand Blanc Community Schools,0;1;2;3,PK;K;1;2;3;4;5;6;7;8;9;10;11;12,,
Reid Elementary School,+1 810 591 7128,2103,East Reid Rd,Grand Blanc,MI,48439,Grand Blanc Community Schools,0;1,K;1;2;3;4;5,,
Greater Heights Academy,+1 810 768 3860,3196,W Pasadena Ave,Flint,MI,48504,Greater Heights Academy,0;1;2,K;1;2;3;4;5;6,,
International Academy of Flint (K-12),+1 810 600 5223,2820,South Saginaw St,Flint,MI,48503,International Academy of Flint,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Armstrong Middle School,+1 810 591 9929,6161,Hopkins Rd # G,Flint,MI,48506,Kearsley Community School District,2,6;7;8,,
Kate Dowdall Elementary School,+1 810 591 2274,3333,Shillelagh Dr,Flint,MI,48506,Kearsley Community School District,0;1,K;1;2;3;4,,
Kearsley High School,+1 810 591 5313,4302,Underhill Dr # G,Flint,MI,48506,Kearsley Community School District,3,9;10;11;12,,
Kearsley Virtual Academy,+1 810 591 5308,4302,Underhill Dr,Flint,MI,48506,Kearsley Community School District,3,9;10;11;12,,
Leota Fiedler Elementary School,+1 810 591 9925,6317,Nightingale Dr,Flint,MI,48506,Kearsley Community School District,1;2,4;5;6,,
Weston Elementary School,+1 810 591 8483,2499,Cashin St,Burton,MI,48509,Kearsley Community School District,0;1,PK;K;1,,
Lake Fenton High School,+1 810 591 9591,4070,Lahring Rd,Linden,MI,48451,Lake Fenton Community Schools,3,9;10;11;12,,
Lake Fenton Middle School,+1 810 591 2209,11425,Torrey Rd,Fenton,MI,48430,Lake Fenton Community Schools,2,6;7;8,,
Torrey Hill Intermediate School,+1 810 591 3617,12410,Torrey Rd,Fenton,MI,48430,Lake Fenton Community Schools,1,3;4;5,,
West Shore Elementary School,+1 810 591 6542,3076,Lahring Rd,Fenton,MI,48430,Lake Fenton Community Schools,0;1,PK;K;1;2,,
Columbiaville Elementary School,+1 810 591 3430,4774,Pine St,Columbiaville,MI,48421,LakeVille Community School District,0;1,K;1;2;3;4,,
LakeVille High School,+1 810 591 4054,12455,Wilson Rd,Otisville,MI,48463,LakeVille Community School District,3,9;10;11;12,,
LakeVille Middle School,+1 810 591 3948,11107,Washburn Rd,Otisville,MI,48463,LakeVille Community School District,1;2,5;6;7;8,,
Linden Charter Academy,+1 810 720 0515,3244,North Linden Rd,Flint,MI,48504,Linden Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Central Elementary School,+1 810 591 8410,7199,Silver Lake Rd,Linden,MI,48451,Linden Community Schools,1,4;5,,
Hyatt Elementary School,+1 810 591 8180,325,Stan Eaton Dr,Linden,MI,48451,Linden Community Schools,0;1,PK;K;1;2;3,,
Linden Elementary School,+1 810 591 9130,400,South Bridge St,Linden,MI,48451,Linden Community Schools,0;1,PK;K;1;2;3,,
Linden High School,+1 810 591 0410,7201,Silver Lake Rd,Linden,MI,48451,Linden Community Schools,3,9;10;11;12,,,Q6552317,Linden High School (Michigan),http://www.lindenschools.org/highschool.html
Linden Middle School,+1 810 591 0710,15425,Lobdell Rd,Linden,MI,48451,Linden Community Schools,1;2,5;6;7;8,,
Madison Academy - High School,+1 810 875 9050,3266,South Genesee Road,Burton,MI,48519,Madison Academy,3,9;10;11;12,,
Madison Academy Elementary/Middle School,+1 810 655 2949,6170,Torrey Rd,Flint,MI,48507,Madison Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Carter Elementary School,+1 810 591 8841,200,Park St,Montrose,MI,48457,Montrose Community Schools,0;1,K;1;2;3;4,,
Hill-McCloy High School,+1 810 591 8821,301,Nanita Dr,Montrose,MI,48457,Montrose Community Schools,2;3,8;9;10;11;12,,
Kuehn-Haven Middle School,+1 810 591 8831,303,Ray St,Montrose,MI,48457,Montrose Community Schools,1;2,5;6;7;8,,
Montrose Alternative Education Center,+1 810 591 8821,150,Saginaw St,Montrose,MI,48457,Montrose Community Schools,3,9;10;11;12,,
E.A. Johnson Memorial High School,+1 810 591 2370,8041,Neff Rd,Mount Morris,MI,48458,Mt. Morris Consolidated Schools,3,9;10;11;12,,
Montague Elementary School,+1 810 591 3750,344,West Mount Morris St,Mount Morris,MI,48458,Mt. Morris Consolidated Schools,1,4;5,,
Moore Elementary School,+1 810 591 6090,1201,Wisner St,Mount Morris,MI,48458,Mt. Morris Consolidated Schools,1,2;3,,
Mount Morris Education and Community Center,+1 810 591 0860,1000,East Mount Morris St,Mount Morris,MI,48458,Mt. Morris Consolidated Schools,2;3,6;7;8;9;10;11;12,,
Mount Morris Middle School,+1 810 591 7100,12356,Walter St,Mount Morris,MI,48458,Mt. Morris Consolidated Schools,2,6;7;8,,
Pinehurst Early Elementary School,+1 810 591 2760,1013,Pinehurst Blvd,Mount Morris,MI,48458,Mt. Morris Consolidated Schools,0;1,K;1,,
Northridge Academy,+1 810 785 8811,4100,Coldwater Road,Flint,MI,48504,Northridge Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Richfield Public School Academy,+1 810 736 1281,3807,North Center Rd,Flint,MI,48506,Richfield Public School Academy,1;2,2;3;4;5;6;7;8,,,Q7330438,Richfield Public School Academy,
Richfield Public School Academy K-1,+1 810 736 1281,4358,Richfield Rd,Flint,MI,48506,Richfield Public School Academy,0;1,PK;K;1,,
Dieck Elementary School,+1 810 591 5271,2239,Van Vleet Rd,Swartz Creek,MI,48473,Swartz Creek Community Schools,0;1,K;1;2;3;4;5,,
Elms Road Elementary School,+1 810 591 1250,3259,South Elms Rd,Swartz Creek,MI,48473,Swartz Creek Community Schools,0;1,K;1;2;3;4;5,,
Gaines Elementary School,+1 810 591 1076,300,Lansing St,Gaines,MI,48436,Swartz Creek Community Schools,0;1,K;1;2;3;4;5,,
Morrish Elementary School,+1 810 591 3702,5055,Maple Ave,Swartz Creek,MI,48473,Swartz Creek Community Schools,0;1,K;1;2;3;4;5,,
Swartz Creek High School,+1 810 591 1801,1,Dragon Dr,Swartz Creek,MI,48473,Swartz Creek Community Schools,3,9;10;11;12,,
Swartz Creek Middle School,+1 810 591 1705,8230,Crapo St,Swartz Creek,MI,48473,Swartz Creek Community Schools,2,6;7;8,,
Swartz Creek Virtual Learning Center,+1 810 591 4380,8230,Crapo St,Swartz Creek,MI,48473,Swartz Creek Community Schools,0;1;2;3,PK;K;1;2;3;4;5;6;7;8;9;10;11;12,,
Syring Elementary School,+1 810 591 1301,5300,Oakview Dr,Swartz Creek,MI,48473,Swartz Creek Community Schools,0;1,K;1;2;3;4;5,,
The New Standard Academy,+1 810 787 3330,2040,W. Carpenter,Flint,MI,48505,The New Standard Academy,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10,,
"WAY Academy - Flint, Flint Campus",+1 810 412 8655,817,E Kearsley St,Flint,MI,48503,WAY Academy - Flint,2;3,7;8;9;10;11;12,,
Academy West Alternative Education,+1 810 591 0123,3400,N Jennings Rd,Flint,MI,48504,Westwood Heights Schools,1;2;3,5;6;7;8;9;10;11;12,,
Colonel Donald McMonagle Elementary School,+1 810 591 5145,3484,North Jennings Rd,Flint,MI,48504,Westwood Heights Schools,0;1;2,K;1;2;3;4;5;6,,
Hamady Community High School,+1 810 591 0890,3223,West Carpenter Rd # G,Flint,MI,48504,Westwood Heights Schools,3,9;10;11;12,,
Hamady Middle School,+1 810 591 0895,3223,West Carpenter Rd # G,Flint,MI,48504,Westwood Heights Schools,2,7;8,,
Woodland Park Academy,+1 810 695 4710,2083,Grand Blanc Rd,Grand Blanc,MI,48439,Woodland Park Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
A.D. Johnston Jr/Sr High School,+1 906 667 0413,100,West Lead St,Bessemer,MI,49911,Bessemer Area School District,2;3,7;8;9;10;11;12,,
Washington School,+1 906 663 4515,301,East Sellar St,Bessemer,MI,49911,Bessemer Area School District,0;1;2,K;1;2;3;4;5;6,,
Ewen-Trout Creek Consolidated School,+1 906 813 0620,14312,Airport Rd,Ewen,MI,49925,Ewen-Trout Creek School District,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Gogebic County Community Education,+1 906 932 0932,108,E. Arch Street,Ironwood,MI,49938,Ironwood Area Schools,3,9;10;11;12,,
Luther L. Wright K-12 School,+1 906 932 0932,650,East Ayer St,Ironwood,MI,49938,Ironwood Area Schools,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Ontonagon Area School,+1 906 813 0614,701,Parker Ave,Ontonagon,MI,49953,Ontonagon Area School District,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Wakefield-Marenisco School,+1 906 224 9421,715,Putnam St,Wakefield,MI,49968,Wakefield-Marenisco School District,0;1;2;3,PK;K;1;2;3;4;5;6;7;8;9;10;11;12,,
Watersmeet Township School,+1 906 358 4504,,N4720 Highway Us-45,Watersmeet,MI,49969,Watersmeet Township School District,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Alma Senior High School,+1 989 463 3111,1500,Pine Ave,Alma,MI,48801,Alma Public Schools,3,9;10;11;12,,
Donald L. Pavlik  Middle School,+1 989 463 3111,1700,Pine Ave,Alma,MI,48801,Alma Public Schools,2,6;7;8,,
Hillcrest Elementary School,+1 989 463 3111,515,East Elizabeth St,Alma,MI,48801,Alma Public Schools,1,2;3,,
Luce Road Elementary School,+1 989 463 3111,6265,North Luce Rd,Alma,MI,48801,Alma Public Schools,0;1,PK;K;1,,
Pine Avenue Elementary School,+1 989 463 3111,1025,Pine Ave,Alma,MI,48801,Alma Public Schools,1,4;5,,
Ashley Elementary School,+1 989 847 2102,104,New St,Ashley,MI,48806,Ashley Community Schools,0;1,K;1;2;3;4,,
Ashley High School,+1 989 847 2514,104,New St,Ashley,MI,48806,Ashley Community Schools,3,9;10;11;12,,
Ashley Middle School,+1 989 847 2514,104,North New St,Ashley,MI,48806,Ashley Community Schools,1;2,5;6;7;8,,
Beal City Elementary School,+1 989 644 2740,3117,Elias Rd,Mount Pleasant,MI,48858,Beal City Public Schools,0;1,K;1;2;3;4;5,,
Beal City High School,+1 989 644 3944,,3117 Elias Rd,Mount Pleasant,MI,48858,Beal City Public Schools,2;3,6;7;8;9;10;11;12,,
Breckenridge Elementary School,+1 989 842 3182,515,East Summit St,Breckenridge,MI,48615,Breckenridge Community Schools,0;1,PK;K;1;2;3;4;5,,
Breckenridge High School,+1 989 842 3182,700,Wright St,Breckenridge,MI,48615,Breckenridge Community Schools,2;3,6;7;8;9;10;11;12,,
Flextech High School Shepherd,+1 810 206 3260,380,W Blanchard Rd,Shepherd,MI,48883,Flextech High School Shepherd,3,9;10,,
Fulton Alternative Education,+1 989 236 5404,129,East George St,Middleton,MI,48856,Fulton Schools,2;3,7;8;9;10;11;12,,
Fulton Elementary School,+1 989 236 7234,8060,Ely Hwy,Middleton,MI,48856,Fulton Schools,0;1,K;1;2;3;4;5,,
Fulton High School,+1 989 236 7232,8060,Ely Hwy,Middleton,MI,48856,Fulton Schools,3,9;10;11;12,,
Fulton Middle School,+1 989 236 7232,8060,Ely Hwy,Middleton,MI,48856,Fulton Schools,2,6;7;8,,
Ithaca High School,+1 989 875 3373,710,North Union St,Ithaca,MI,48847,Ithaca Public Schools,2;3,7;8;9;10;11;12,,,Q6094508,Ithaca High School (Michigan),
North Elementary School,+1 989 875 3047,201,East Arcada St,Ithaca,MI,48847,Ithaca Public Schools,1;2,3;4;5;6,,
South Elementary School,+1 989 875 4741,400,Webster St,Ithaca,MI,48847,Ithaca Public Schools,0;1,K;1;2,,
Fancher School,+1 989 775 2230,801,South Kinney Ave,Mount Pleasant,MI,48858,Mt. Pleasant City School District,1,3;4;5,,
Ganiard School,+1 989 775 2240,101,South Adams St,Mount Pleasant,MI,48858,Mt. Pleasant City School District,0;1,K;1;2,,
Isabella Day Treatment,+1 989 775 2370,2007,East Preston St,Mount Pleasant,MI,48858,Mt. Pleasant City School District,2;3,7;8;9;10;11;12,,
Mary McGuire School,+1 989 775 2260,4883,Crosslanes St,Mount Pleasant,MI,48858,Mt. Pleasant City School District,1,3;4;5,,
Mount Pleasant Community Education,+1 989 775 2370,1651,South Bamber Rd,Mount Pleasant,MI,48858,Mt. Pleasant City School District,2;3,7;8;9;10;11;12,,
Mount Pleasant Middle School,+1 989 775 2221,440,South Bradley St,Mount Pleasant,MI,48858,Mt. Pleasant City School District,1;2,5;6;7;8,,
Mount Pleasant Senior High School,+1 989 775 2201,1155,South Elizabeth St,Mount Pleasant,MI,48858,Mt. Pleasant City School District,3,9;10;11;12,,
Pullen Elementary School,+1 989 775 2270,251,South Brown St,Mount Pleasant,MI,48858,Mt. Pleasant City School District,0;1,K;1;2,,
Vowles School,+1 989 775 2280,1560,Watson Rd,Mount Pleasant,MI,48858,Mt. Pleasant City School District,0;1,K;1;2,,
WAY - Oasis,+1 989 775 2290,3480,South Isabella Rd,Mount Pleasant,MI,48858,Mt. Pleasant City School District,2;3,6;7;8;9;10;11;12,,
Renaissance Public School Academy,+1 989 773 9889,2797,South Isabella Rd,Mount Pleasant,MI,48858,Renaissance Public School Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Odyssey Middle/High School,+1 989 773 9473,3441,South Wise Rd,Mount Pleasant,MI,48858,Shepherd Public Schools,2;3,7;8;9;10;11;12,,
Shepherd  Elementary School,+1 989 828 6601,301,S. Fourth,Shepherd,MI,48883,Shepherd Public Schools,0;1,PK;K;1;2;3;4;5,,
Shepherd  High School,+1 989 828 6601,301,S. Fourth,Shepherd,MI,48883,Shepherd Public Schools,3,9;10;11;12,,
Shepherd Middle School,+1 989 828 6601,350,S. Chippewa,Shepherd,MI,48883,Shepherd Public Schools,2,6;7;8,,
Winn Elementary School,+1 989 866 2250,8190,Church St,Winn,MI,48896,Shepherd Public Schools,0;1,K;1;2;3;4;5,,
Carrie Knause Early Childhood Learning Center,+1 989 681 3535,121,I And K St,Saint Louis,MI,48880,St. Louis Public Schools,0;1,K;1;2,,
Eugene M. Nikkari Elementary School,+1 989 681 5131,301,West State St,Saint Louis,MI,48880,St. Louis Public Schools,1,3;4;5,,
Saint Louis High School,+1 989 681 2500,113,East Saginaw St,Saint Louis,MI,48880,St. Louis Public Schools,3,9;10;11;12,,
T.S. Nurnberger Middle School,+1 989 681 5155,312,Union St,Saint Louis,MI,48880,St. Louis Public Schools,2,6;7;8,,
Camden-Frontier High School,+1 517 368 5255,4971,West Montgomery Rd,Camden,MI,49232,Camden-Frontier School,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Bailey Early Childhood Center,+1 517 437 7369,59,S. Manning Street,Hillsdale,MI,49242,Hillsdale Community Schools,0,K,,
Davis Middle School,+1 517 439 4326,30,North West St,Hillsdale,MI,49242,Hillsdale Community Schools,1;2,5;6;7;8,,
Gier Elementary School,+1 517 437 7347,175,Spring Street,Hillsdale,MI,49242,Hillsdale Community Schools,0;1,K;1;2;3;4,,
Hillsdale High School,+1 517 439 4320,30,South Norwood Ave,Hillsdale,MI,49242,Hillsdale Community Schools,3,9;10;11;12,,,Q5763792,Hillsdale High School (Michigan),
Horizon Alternative School,+1 517 439 4320,30,S Norwood Ave,Hillsdale,MI,49242,Hillsdale Community Schools,3,9;10;11;12,,
Hillsdale Preparatory School,+1 517 437 4625,160,Mechanic Rd,Hillsdale,MI,49242,Hillsdale Preparatory School,0;1;2,K;1;2;3;4;5;6;7;8,,
Jonesville High School,+1 517 849 9934,460,Adrian Rd,Jonesville,MI,49250,Jonesville Community Schools,3,9;10;11;12,,
Jonesville Middle School,+1 517 849 3210,401,East Chicago St,Jonesville,MI,49250,Jonesville Community Schools,2,6;7;8,,
Jonesville Pathways,+1 517 849 7304,202,Wright Street,Jonesville,MI,49250,Jonesville Community Schools,2;3,6;7;8;9;10;11;12,,
Williams Elementary School,+1 517 849 9175,440,Adrian Rd,Jonesville,MI,49250,Jonesville Community Schools,0;1,K;1;2;3;4;5,,
